カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×2395.0×12.5,1,2.1795,*は -  ５～*は -  ６,60,マーク付きベベル,12.5,910,2395,○,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×2395.0×12.5,1,2.1795,$に -  ８～$ほ -  ８,69,マーク付きベベル,12.5,910,2395,○,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×2395.0×12.5,1,2.1795, と -  ５～ と -  ６,75,マーク付きベベル,12.5,910,2395,○,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×931.0×12.5,1,0.8472, と -  ３～ と -  ５,77,ベベル,12.5,910,931,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×913.0×12.5,1,0.8308, と -  ６～ と - *７,74,ベベル,12.5,910,913,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,885.0×2395.0×12.5,1,2.1196,$ほ -  ８～ へ -  ８,92,マーク付きベベル,12.5,885,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,885.0×2395.0×12.5,1,2.1196,$ほ -  ８～ へ -  ８,70,マーク付きベベル,12.5,885,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,857.5×2395.0×12.5,1,2.0537, と -  ８～ と -  ９,90,マーク付きベベル,12.5,857,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,845.0×2395.0×12.5,1,2.0238,$に -  ８～$ほ -  ８,93,マーク付きベベル,12.5,845,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,845.0×2395.0×12.5,1,2.0238, へ -  ８～ と -  ８,91,マーク付きベベル,12.5,845,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,845.0×2395.0×12.5,1,2.0238, へ -  ８～ と -  ８,71,マーク付きベベル,12.5,845,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,687.5×2020.0×12.5,1,1.3888,*は -  ２～$に -  ２,81,ベベル,12.5,687,2020,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,687.5×2020.0×12.5,1,1.3888,$へ -  ２～ と -  ２,80,ベベル,12.5,687,2020,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,682.5×2395.0×12.5,1,1.6346,$に -  ８～$に - &８,68,マーク付きベベル,12.5,682,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,630.0×2395.0×12.5,1,1.5089,$に -  ８～$に - &８,82,マーク付きベベル,12.5,630,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,455.0×2395.0×12.5,1,1.0898,*は - *４～*は -  ５,59,ベベル,12.5,455,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
